1,1436182170006,-0.010773907,9.923966,-1.7992426
2,1436182170025,0.078410104,9.981427,-1.7753005
3,1436182170046,0.11252748,9.966463,-1.769315
4,1436182170070,0.11133038,9.920375,-1.8273745
5,1436182170088,0.092775315,9.93893,-1.8579005
6,1436182170107,0.04129998,9.932944,-1.8148049
7,1436182170128,-0.076015905,9.935339,-1.8321629
8,1436182170148,0.09696517,9.973646,-1.7782934
9,1436182170168,0.24420857,9.968259,-1.8130093
10,1436182170188,0.20350714,9.930551,-1.8411411
11,1436182170205,0.093972415,9.937733,-1.8752584
12,1436182170228,-0.06344634,9.931747,-1.8297687
13,1436182170248,0.0077811554,9.946711,-1.804031
14,1436182170264,0.11971009,9.97185,-1.7753005
15,1436182170288,0.15143326,9.937134,-1.8082209
16,1436182170304,0.14844051,9.935339,-1.8297687
17,1436182170325,0.06943185,9.945514,-1.8602947
18,1436182170346,-0.0017956513,9.941324,-1.8435353
19,1436182170368,0.038905777,9.974244,-1.8255788
20,1436182170388,0.11432313,9.946711,-1.8255788
21,1436182170408,0.12509704,9.934141,-1.822586
22,1436182170428,0.14784196,9.932345,-1.7998412
23,1436182170447,0.035913024,9.93474,-1.816002
24,1436182170466,0.08080431,9.962274,-1.7992426
25,1436182170486,0.095169514,9.959879,-1.7998412
26,1436182170509,0.15023616,9.964667,-1.804031
27,1436182170525,0.2112883,9.93474,-1.8195933
28,1436182170579,-0.020350715,9.905411,-1.8854338
29,1436182170582,-0.04189853,9.944916,-1.8321629
30,1436182170601,0.074220255,9.942521,-1.804031
31,1436182170606,0.107739076,9.946711,-1.8351556
32,1436182170634,0.11731588,9.945514,-1.8435353
33,1436182170648,0.050876785,9.935937,-1.8776526
34,1436182170665,-0.050876785,9.950901,-1.8716671
35,1436182170687,-0.034117375,9.969456,-1.7603368
36,1436182170705,0.16579847,9.964667,-1.7244238
37,1436182170729,0.17238252,9.937134,-1.8261774
38,1436182170749,0.107140526,9.929353,-1.8656816
39,1436182170766,-0.004189853,9.918579,-1.8249803
40,1436182170785,0.05207389,9.950901,-1.7944542
41,1436182170808,0.10594343,9.964667,-1.7495629
42,1436182170828,0.12090719,9.952697,-1.7890673
43,1436182170853,0.1448492,9.924564,-1.8830396
44,1436182170868,0.05805939,9.935937,-1.8830396
45,1436182170889,-0.016759412,9.948506,-1.7717092
46,1436182170908,0.032920275,9.970653,-1.7699136
47,1436182170926,0.1604115,9.9550905,-1.7579426
48,1436182170945,0.110133275,9.932345,-1.8590976
49,1436182171083,0.079008654,9.943718,-1.875857
50,1436182171084,-0.031124622,9.948506,-1.83336
51,1436182171085,-0.1412579,9.947908,-1.8004397
52,1436182171086,0.18315643,9.991004,-1.714847
53,1436182171087,0.16101007,9.961076,-1.8285716
54,1436182171088,0.16938977,9.931747,-1.8567034
55,1436182171089,0.09696517,9.946113,-1.8130093
56,1436182171105,-0.037110128,9.9473095,-1.8363527
57,1436182171125,-0.10474633,9.952098,-1.8303672
58,1436182171152,0.06584055,9.970653,-1.7531542
59,1436182171166,0.19093758,9.969456,-1.7322049
60,1436182171186,0.15203181,9.953894,-1.851915
61,1436182171205,0.02873042,9.900024,-1.882441
62,1436182171227,-0.12928689,9.936536,-1.8543092
63,1436182171306,-0.130484,9.962274,-1.7729063
64,1436182171307,0.21428105,9.961675,-1.7298107
65,1436182171308,0.18914193,9.927557,-1.8842367
66,1436182171309,-0.0664391,9.913192,-1.8860323
67,1436182171332,-0.08798691,9.961675,-1.804031
68,1436182171349,-0.016759412,9.972448,-1.7591397
69,1436182171369,0.16101007,9.974843,-1.7004818
70,1436182171385,0.25498247,9.933543,-1.8273745
71,1436182171407,0.16579847,9.886257,-1.8950106
