1,1435993159413,5.184,-35.498,24.868
2,1435993159433,5.184,-35.498,24.868
3,1435993159454,5.184,-35.498,24.868
4,1435993159480,5.184,-35.498,24.868
5,1435993159537,5.184,-35.498,24.868
6,1435993159538,5.184,-35.498,24.868
7,1435993159539,5.184,-35.498,24.868
8,1435993159557,5.184,-35.498,24.868
9,1435993159575,5.184,-35.498,24.868
10,1435993159589,5.184,-35.498,24.868
11,1435993159609,5.184,-35.498,24.868
12,1435993159631,5.184,-35.498,24.868
13,1435993159649,5.184,-35.498,24.868
14,1435993159669,5.184,-35.498,24.868
15,1435993159695,5.184,-35.498,24.868
16,1435993159713,5.184,-35.498,25.17
17,1435993159732,5.184,-35.498,25.17
18,1435993159754,5.184,-35.498,25.17
19,1435993159773,5.184,-35.498,25.17
20,1435993159795,5.184,-35.498,25.17
21,1435993159815,5.184,-35.498,25.17
22,1435993159833,5.184,-35.498,25.17
23,1435993159851,5.184,-35.498,25.17
24,1435993159880,5.184,-35.498,25.17
25,1435993159894,5.184,-35.498,25.17
26,1435993159914,5.184,-35.498,25.17
27,1435993159935,5.184,-35.498,25.17
28,1435993159955,5.184,-35.498,25.17
29,1435993159973,5.184,-35.498,25.17
30,1435993159993,5.184,-35.498,24.839
31,1435993160014,5.184,-35.498,24.839
32,1435993160034,5.184,-35.498,24.839
33,1435993160059,5.184,-35.498,24.839
34,1435993160075,5.184,-35.498,24.839
35,1435993160094,5.184,-35.498,24.839
36,1435993160114,5.184,-35.498,24.839
37,1435993160135,5.184,-35.498,24.839
38,1435993160179,5.184,-35.498,24.839
39,1435993160196,5.184,-35.498,24.839
40,1435993160197,5.184,-35.498,24.839
41,1435993160210,5.184,-35.498,24.839
42,1435993160233,5.184,-35.498,24.839
43,1435993160252,5.184,-35.498,25.178
44,1435993160276,5.184,-35.498,25.178
45,1435993160293,5.184,-35.498,25.178
46,1435993160313,5.184,-35.498,25.178
47,1435993160332,5.184,-35.498,25.178
48,1435993160356,5.184,-35.498,25.178
49,1435993160375,5.184,-35.498,25.178
50,1435993160391,5.184,-35.498,25.178
51,1435993160417,5.184,-35.498,25.178
52,1435993160435,5.184,-35.498,25.178
53,1435993160454,5.184,-35.498,25.178
54,1435993160476,5.184,-35.498,25.178
55,1435993160495,5.184,-35.498,25.178
56,1435993160514,5.184,-35.498,25.178
57,1435993160536,5.184,-35.498,25.178
58,1435993160551,5.184,-35.498,24.838
59,1435993160575,5.184,-35.498,24.838
60,1435993160597,5.184,-35.498,24.838
61,1435993160612,5.184,-35.498,24.838
62,1435993160632,5.184,-35.498,24.838
63,1435993160654,5.184,-35.498,24.838
64,1435993160671,5.184,-35.498,24.838
65,1435993160692,5.184,-35.498,24.51
66,1435993160714,5.184,-35.498,24.51
67,1435993160732,5.184,-35.498,24.51
68,1435993160758,5.184,-35.498,24.51
69,1435993160808,5.491,-35.498,24.51
70,1435993160809,5.491,-35.498,24.51
71,1435993160813,5.491,-35.498,24.51
72,1435993160840,5.491,-35.498,24.51
73,1435993160850,5.491,-35.498,24.51
74,1435993160870,5.491,-35.498,24.51
75,1435993160895,5.491,-35.498,24.51
76,1435993160913,5.491,-35.498,24.51
77,1435993160933,5.491,-35.498,24.51
78,1435993160954,5.491,-35.498,24.51
79,1435993160975,5.491,-35.498,24.51
80,1435993160993,5.491,-35.498,24.51
81,1435993161017,5.491,-35.498,24.51
82,1435993161038,5.491,-35.498,24.51
83,1435993161054,5.491,-35.498,24.51
84,1435993161079,5.491,-35.498,24.51
85,1435993161099,5.491,-35.498,24.51
86,1435993161114,5.491,-35.498,24.51
87,1435993161136,5.491,-35.498,24.51
88,1435993161152,5.491,-35.498,24.51
89,1435993161177,5.491,-35.498,24.51
90,1435993161197,5.491,-35.498,24.51
